id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен,categories
3919096,5,Очень быстро!,,,,,,['Нравится скорость отработки заявок']
3919099,5,Спасибо за выписки. Счет на эту сумму когда подкрепят в приложение?,,,,,,['Вопрос решен']
3919187,5,Спасибо,,,,,,['Вопрос решен']
3919231,5,"Достаточно быстро, спасибо !",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3919253,5,"оперативно устранили, дали консультацию ",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок']"
3919349,5,спасибо огромное специалисту за оперативность и профессионализм. ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3919367,5,"Напор стал хорошим,  спасибо ",,,,,,['Вопрос решен']
3919405,5,Спасибо.,,,,,,['Вопрос решен']
3919407,5,Благодарю за качественную и оперативную работу сотрудников УК! С наилучшими пожеланиями к Вам!🙌🏻,,,,,,['Вопрос решен']
3919607,5,Все отлично! Спасибо за быстрое устранение проблемы),,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
3919649,5,Спасибо! ,,,,,,['Вопрос решен']
3919776,5,"Оперативно среагировали, пришло большое количество строителей и помогли убрать всю воду. ",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок']"
3919846,5,спасибо большое,,,,,,['Вопрос решен']
3919877,5,Виталик молодец. ,,,,,,['Нравится качество работы сотрудников']
3920112,5,"Спасибо большое, что все быстро починили!!! Спасибо за хорошую работу!",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3920141,5,"Была протечка смесителя в ванной, мастер пришел в течении полу часа, поменял прокладки. Вопрос решен.",,,,,,"['Нравится качество работы сотрудников', ''Вопрос решен'']"
3920353,5,Самый лучший клиентский менеджер!!! Всегда идеально решает все вопросы!!!,,,,,,"['Нравится качество работы сотрудников', 'Вопрос решен']"
3920384,5,Быстро устранили проблему ,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок']"
3920419,5,заявка выполнена мгновенно 👍,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3920519,5,Спасибо Татьяне!) Быстро и понятно все объяснила!),,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3920540,5,огромное спасибо,,,,,,['Вопрос решен']
3920546,5,Быстрая реакция на обращение. На данный момент протечек нет.,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3920561,5,благодарю!,,,,,,['Вопрос решен']
3920710,5,Спасибо большое,,,,,,['Вопрос решен']
3920756,5,Спасибо! ,,,,,,['Вопрос решен']
3920898,5,"Вопрос был решен оперативно . Спасибо как сантехнику , так и менеджеру . К сожалению не спросила имена . ",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен', 'Нравится качество работы сотрудников']"
3920982,5,Выполнено быстро и качественно.  Починили перила. ,,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
3921006,5,Спасибо за оперативно отработанную заявку,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3921008,5,Очень грамотный специалист. Устранил моментально.,,,,,,"['Понравилось выполнение заявки', 'Нравится качество работы сотрудников']"
3921012,5,Спасибо за оперативную уборку! ,,,,,,['Вопрос решен']
3921056,5,Супер,,,,,,['Вопрос решен']
3921069,5,"Проблема решена с дверью,взаимодействие с овд игнорировано.",,,,,,['Понравилось выполнение заявки']
3921087,5,"спасибо большое, очень быстро и оперативно ,мастер классный , отлично знает свою работу",,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
3921130,5,благодарю!,,,,,,['Вопрос решен']
3921135,4,"было бы 5 звезд, но пришлось действовать через руководство, поэтому четыре. ",,,,,,['Вопрос решен']
3921169,5,сантехник пришел в течение 20 минут. вежливый. проблему разрешил .,,,,,,"['Нравится качество работы сотрудников', 'Понравилось выполнение заявки']"
3921214,5,Лучший!,,,,,,['Вопрос решен']
3921394,5,спасибо сегодня возвращался домой и запаха не почувствовал,,,,,,['Вопрос решен']
3921414,5,Электрик прибежал оперативно и отключил сигнал пожарной тревоги. ,,,,,,['Нравится скорость отработки заявок']
3921572,5,Большое спасибо! Очень оперативно 👍🏻💕,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3921610,5,Все быстро и оперативно. Спасибо ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3921711,5,Благодарю! ,,,,,,['Вопрос решен']
3921766,5,спасибо за оперативность ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3921850,4,"Проблему устранили, но не сообщили по запросу, сколько потребуется времени на её решение",,,,,,['Понравилось выполнение заявки']
3921888,5,Спасибо за прямую связь со специалистом который смог устранить неисправность!,,,,,,['Вопрос решен']
3921907,5,"проблема решена, теперь всё работает как надо",,,,,,['Понравилось выполнение заявки']
3922180,5,Большое спасибо. Все нормально работает.,,,,,,['Вопрос решен']
3922350,5,Очень оперативно! всë исправили,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок']"
3922395,5,"Быстро, качествено и оперативно. ",,,,,,['Нравится скорость отработки заявок']
3922415,5,"Отзвонились, зафиксировали, дежурный электрик молодец 👏🏻 ",,,,,,"['Вопрос решен', 'Нравится качество работы сотрудников']"
3922482,5,Спасибо ,,,,,,['Вопрос решен']
3922505,5,всё очень быстро сделали ,,,,,,['Нравится скорость отработки заявок']
3922516,5,спасибо огромное за быстрое решение моей заявки! 👍,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3922726,5,"Электрик пришел, все проверил и нам объяснил все. Спасибо большое! ",,,,,,['Вопрос решен']
3922770,5,"Только положительные эмоции,специалист очень ответственный,огромная благодарность!",,,,,,"['Нравится качество работы сотрудников', 'Нравится качество работы сотрудников']"
3922826,5,Откусили конец сгоревшего Ноля. Заменили левый автомат. Будем наблюдать далее.,,,,,,['Вопрос решен']
3922849,5,Мастеру Александру спасибо большое! ,,,,,,['Вопрос решен']
3922963,5,"Вежливые, доброжелательные. Разъяснили, подсказали.",,,,,,['Нравится качество работы сотрудников']
3923000,5,Хорошая девушка менеджер ! Очень понятливая и на 100% вошла в положение всех жителей и донесла это до руководства ! Благодарю её! ,,,,,,"['Вопрос решен', 'Нравится качество работы сотрудников']"
3923075,5,Спасибо большое за оперативность! Хорошего дня вам! ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3923181,5,Все хорошо !  Быстро пришел мастер сделал все четко . ,,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
3923198,5,"Самое главное,оперативно.",,,,,,['Нравится скорость отработки заявок']
3923385,5,прекрасный мастер ,,,,,,['Нравится качество работы сотрудников']
3923395,5,"Сергей Анатольевич, мастер своего дела. Выполнил работу быстро и качественно, спасибо.",,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
3923512,5,"Отличный специалист, вопрос решен. Спасибо.",,,,,,['Вопрос решен']
3923554,5,устранили неполадку очень оперативно и качественно. большое спасибо. ,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
3923598,1,"Сделали после того,как написали в наш город заявки соседи ",,,,,,['Вопрос решен']
3923670,5,"Оперативно и быстро,спасибо Сергею!",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3923691,5,Спасибо!,,,,,,['Вопрос решен']
3923717,5,спасибо) вы классные 🥰,,,,,,['Вопрос решен']
3923812,5,Спасибо большое 🌹,,,,,,['Вопрос решен']
3923890,5,в лучшем виде ,,,,,,['Вопрос решен']
3923893,5,Спасибо!,,,,,,['Вопрос решен']
3924164,5,Спасибо за оперативность!,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3924204,5,"Благодарю за оперативное устранение проблемы! Отдельная благодарность мастеру за подробное разъяснение о причинах отсутствия горячейводы, приятное общение и человеческое отношение!!!",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3924205,5,Спасибо большое вам за работу!,,,,,,['Вопрос решен']
3924430,5,"Спасибо! Не делайте так больше, или хотя бы заранее предупреждайте о раннем отключении воды, чтоб люди с вечера успели её набрать!! ",,,,,,['Вопрос решен']
3924431,5,Приехали быстро. Спасибо!,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3924446,5,Спасибо!,,,,,,['Вопрос решен']
3924473,5,Всё быстро . Работа выполнена,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3924547,5,Благодарю за оперативность! ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3924558,5,Спасибо ,,,,,,['Вопрос решен']
3924568,5,"спасибо, отлично ",,,,,,"['Нравится качество выполнения заявки', 'Вопрос решен']"
3924595,5,Спасибо,,,,,,['Вопрос решен']
3924647,5,спасибо за быструю реакцию!,,,,,,['Вопрос решен']
3924661,5,Все супер,,,,,,['Вопрос решен']
3924685,5,все отлично.,,,,,,['Нравится качество выполнения заявки']
3924836,5,Претензий нет,,,,,,['Вопрос решен']
3924911,5,"Спасибо большое мастеру, все починил, объяснил! ",,,,,,['Вопрос решен']
3925142,5,спасибо большое всем кто помог решить данную проблему ,,,,,,"['Понравилось выполнение заявки', 'Вопрос решен']"
3925271,5,"Спасибо огромное Петрине Оксане Вдадимировне. Из 5 заявок  только она смогла правильно ответить на заявку. А остальных можете увольнять ,работают видно для галочки.",,,,,,['Вопрос решен']
3925293,5,Спасибо огромное,,,,,,['Вопрос решен']
3925338,5,Все очень хорошо ,,,,,,['Нравится качество выполнения заявки']
3925362,5,Быстро и четко!)),,,,,,['Нравится скорость отработки заявок']
3925426,5,спасибо за оперативность,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3925459,5,замечательный шутро и быстро сделали Молодец 👍,,,,,,['Нравится скорость отработки заявок']
3925514,5,спасибо!,,,,,,['Вопрос решен']
3925547,5,спасибо. решили оперативно! ,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3925566,5,Быстро качественно ,,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
3925616,5,Отличный специалист! ,,,,,,['Нравится качество работы сотрудников']
3925656,5,Спасибо Никита💪,,,,,,['Вопрос решен']
3925707,5,Спасибо ,,,,,,['Вопрос решен']
3925711,5,Спасибо ,,,,,,['Вопрос решен']
3925724,5,Спасибо ,,,,,,['Вопрос решен']
3925871,5,Оперативно. Очень вежливый сантехник. Приятно было общаться и получить решение проблемы через 25 минут. Спасибо.,,,,,,"['Нравится качество работы сотрудников', 'Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3925996,5,Спасибо за оперативность.,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3926005,5,Спасибо,,,,,,['Вопрос решен']
3926087,5,Отлично ,,,,,,['Нравится качество выполнения заявки']
3926222,5,спасибо за информацию!,,,,,,['Вопрос решен']
3926410,5,Очень нравится что стали поливать газон,,,,,,['Вопрос решен']
3926523,5,Спасибо!,,,,,,['Вопрос решен']
3926559,5,мастер супер!!!,,,,,,['Нравится качество работы сотрудников']
3926660,5,спасибо большое за скорость,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3926685,5,Спасибо дежурному сантехнику,,,,,,['Вопрос решен']
3926753,5,Спасибо большое!,,,,,,['Вопрос решен']
3926829,5,"оперативно,спасибо",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3926847,5,Сотрудник позвонил и всё понятно объяснил. Спасибо.,,,,,,['Вопрос решен']
3926885,5,Спасибо Вам Татьяна. Хорошего дня 🤝👍😎,,,,,,['Вопрос решен']
3926964,5,Благодарю УК за оперативность и решение моего вопроса.,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3926989,5,Спасибо большое ,,,,,,['Вопрос решен']
3927060,1,хорошо ,,,,,,['Нравится качество выполнения заявки']
3927165,5,Спасибо ,,,,,,['Вопрос решен']
3927168,5,спасибо за оперативность! ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3927330,5,"Сотрудник супер,вежливый и работа выполнена на 5+",,,,,,"['Нравится качество работы сотрудников', 'Вопрос решен']"
3927351,5,Молодцы!,,,,,,['Вопрос решен']
3927378,5,Спасибо. Очень быстро приняли меры.,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3927407,5,Спасибо!,,,,,,['Вопрос решен']
3927480,5,Все доступно объяснили.,,,,,,['Вопрос решен']
3927514,5,"Отличный специалист. Все показал, рассказал объяснил.",,,,,,"['Вопрос решен', 'Нравится качество работы сотрудников']"
3927621,5,"отзывчивые менеджеры, всем спасибо за быстроту",,,,,,"['Нравится качество работы сотрудников', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3927634,5,"Дана консультация, жду решения",,,,,,['Вопрос не решен']
3927641,5,Благодарю ,,,,,,['Вопрос решен']
3927735,5,Очень оперативно! Спасибо большое!!! ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3927815,5,Оперативно и четко решен вопрос. Благодарю. ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3927826,5,все на высшем уровне ,,,,,,"['Вопрос решен']"
3927830,5,Спасибо 👍🏻👍🏻👍🏻,,,,,,['Вопрос решен']
3927965,5,"Спасибо,что включили кран ",,,,,,['Вопрос решен']
3928090,5,Лучший специалист! Спасибо ,,,,,,['Вопрос решен']
3928119,5,"проблема не решена,но даны исчерпывающие разъяснения и рекомеедации",,,,,,['Понравилось выполнение заявки']
3928138,5,Идеально!,,,,,,['Вопрос решен']
3928192,5,спасибо большое за помощь!Мария решила быстро вопрос.Настоящий специалист. ,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3928281,5,"Супер, спасибо !",,,,,,['Вопрос решен']
3928288,5,"все прошло быстро,спасибо сотруднику. ",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3928290,5,"Благодаря помощи Анастасии, быстро всё решили. Отличная, оперативная работа",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок']"
3928297,5,Быстро и оперативно спасибо мастеру ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3928345,5,Спасибо за вашу работу! ,,,,,,['Вопрос решен']
3928349,5,Все устранили в короткие сроки. Молодцы,,,,,,['Понравилось выполнение заявки']
3928497,5,"быстро, качественно, без лишних вопросов и нюансов ",,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
3928714,5,"оперативно,  качественно! спасибо!",,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
3928803,5,Спасибо! ,,,,,,['Вопрос решен']
3928825,5,отличная работа,,,,,,['Вопрос решен']
3928888,5,спасибо за быстрое решение вопроса! ,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3928911,5,Спасибо за вашу работу ,,,,,,['Вопрос решен']
3929011,5,очень оперативно. спасибо,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3929230,5,спасибо ,,,,,,['Вопрос решен']
3929431,5,Мгновенно. Спасибо,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3929557,5,"Спасибо. Отличная работа, прекрасный коллектив ",,,,,,['Вопрос решен']
3929624,5,Спасибо) Оперативно устранили проблему.,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3929910,5,вопрос решен,,,,,,['Вопрос решен']
3929918,4,Спасибо за проявленное участие и инциативу.,,,,,,['Вопрос решен']
3929919,5,Ок. ,,,,,,['Вопрос решен']
3929997,5,Хоть на заявки быстро отреагировали ,,,,,,['Нравится скорость отработки заявок']
3930019,5,Заменили,,,,,,['Вопрос решен']
3930202,5,Спасибо большое за оперативное реагирование и устранение неисправностей! ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3930255,5,Большое спасибо за оперативность решения вопроса!,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3930372,5,Спасибо за оперативность.,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3930387,5,грамотный специалист.,,,,,,['Нравится скорость отработки заявок']
3930751,5,"Электрик быстро пришёл и всё устранил! Спасибо, очень доволен работой! ",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3930758,5,Оперативно,,,,,,['Нравится скорость отработки заявок']
3930767,5,"Спасибо за оперативность, желательно проверить и другие столбы освещения ",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3930838,5,супер оперативно,,,,,,['Нравится скорость отработки заявок']
3930866,5,быстро умтранили,,,,,,['Нравится скорость отработки заявок']
3930927,5,Оперативно и качественно мастер решил проблему! Огромное спасибо ему.,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
3930975,5,Спасибо!,,,,,,['Вопрос решен']
3931016,5,"Быстро исправили, спасибо!",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3931167,5,Молодцы!,,,,,,['Вопрос решен']
3931178,5,Супер!!!!,,,,,,['Вопрос решен']
3931204,5,спасибо за оперативность! ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3931561,5,Супер,,,,,,['Вопрос решен']
3931695,5,Благодарю за помощь!,,,,,,['Вопрос решен']
3932129,5,"Оперативно, аккуратно, в удобное время. ",,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
3932312,5,"Быстро обработали заявку, спасибо за оперативность",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3932338,5,Спасибо большое.,,,,,,['Вопрос решен']
3932396,5,Благодарю !,,,,,,['Вопрос решен']
3932417,5,Спасибо большое ,,,,,,['Вопрос решен']
3932459,5,"Молодцы, спасибо ",,,,,,['Вопрос решен']
3932495,5,Всё сделали отлично,,,,,,['Нравится качество выполнения заявки']
3932575,5,Хороший мастер сделал всё быстро ,,,,,,['Нравится скорость отработки заявок']
3932622,3,проблема решена после того как сходил в офис и разьяснил на пальцах,,,,,,['Понравилось выполнение заявки']
3932847,5,"Работа выполнена,  в кратчайший срок. Благодарю ",,,,,,['Вопрос решен']
3932876,5,спасибо!,,,,,,['Вопрос решен']
3932946,5,"Мастер пришел на следующий день и ответил на все вопросы, выдал рекомендации по устранению проблемы. Спасибо!",,,,,,"['Понравилось выполнение заявки', 'Вопрос решен']"
3932950,5,Все сделали очень быстро! Спасибо большое!,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3932971,5,"При личном общении были решены все вопросы, полное взаимопонимание, отлично выполненная работа... ",,,,,,['Нравится качество выполнения заявки']
3933004,5,супер оперативно ,,,,,,['Нравится скорость отработки заявок']
3933019,5,Всё супер ,,,,,,['Вопрос решен']
3933121,5,Спасибо большое за оперативность ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3933123,5,"Спасибо, всё оперативно сделано!",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3933159,5,"спасибо,отреагировали очень быстро!",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3933243,5,"очень быстро отреагировали..посмотрим ,как дальше будет..",,,,,,['Нравится скорость отработки заявок']
3933289,5,"Здравствуйте. Спасибо Геннадию за работу. Все проверил и решил работу. Просьба если ранее вопрос не решен, то не закрывать заявки просто так, а передавать информацию специалистам в указанной сфере. ",,,,,,"['Понравилось выполнение заявки', 'Вопрос решен']"
3933331,5,"Благодарю за оперативное решение. Ответственный сотрудник держал меня в курсе выполнения заявки,за что ему отдельное спасибо.Очень клиентоориентированный подход! Спасибо!",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3933373,5,спасибо! очень оперативно! 5+,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3933571,5,Спасибо ,,,,,,['Вопрос решен']
3933799,5,"Вауу, супер спасибо",,,,,,['Вопрос решен']
3933980,5,Наконец то.  Спасибо. ,,,,,,['Вопрос решен']
3934049,5,"Огромное спасибо, очень помогли! Быстро и профессионально! ",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
3934243,5,"Спасибо огромное Татьяне, вопрос решился очень оперативно и четко. ",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3934321,5,Большое спасибо мастеру 👍,,,,,,['Вопрос решен']
3934485,5,"Спасибо оператору,  деж. (аварийной) смене за оперативную работу!!!",,,,,,['Вопрос решен']
3934520,1,"Проблему решили временно, надеюсь люк поменяют",,,,,,['Понравилось выполнение заявки']
3934613,5,Ольга Птушкина  очень быстро и грамотно решила наш вопрос .Большое спасибо !!!,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
3934650,5,Спасибо за обратную связь! ,,,,,,['Вопрос решен']
3934651,5,очень оперативно внесли данные по поверке ,,,,,,['Нравится скорость отработки заявок']
3934695,5,"Спасибо Вам большое, быстро среагировали",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3934782,5,Спасибо!,,,,,,['Вопрос решен']
3934816,5,Спасибо.,,,,,,['Вопрос решен']
3934911,2,Решилось само собой,,,,,,['Понравилось выполнение заявки']
3934913,5,"Сантехник очень быстро отключил воду, а сварщик очень быстро и качественно устранил проблему вновь, надеюсь, больше не увидимся ",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
3934970,5,Быстро среагировали ,,,,,,['Нравится скорость отработки заявок']
3935029,5,Спасибо за оперативность,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3935103,5,"Все сделали в течении часа, спасибо.",,,,,,['Вопрос решен']
3935129,5,"Спасибо, большое!",,,,,,['Вопрос решен']
3935268,5,Большое спасибо я! Оперативно все сделали!,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3935291,5,Спасибо за фотоотчет,,,,,,['Вопрос решен']
3935478,5,"Спасибо большое, свет сделали",,,,,,['Вопрос решен']
3935483,5,Быстро отреагировали. Пятерка!👍 Спасибо.,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3935491,5,Огромное спасибо ,,,,,,['Вопрос решен']
3935508,5,спасибо ,,,,,,['Вопрос решен']
3935546,5,"Спасибо",,,,,,['Вопрос решен']
3935575,5,Мастер своего дела!,,,,,,['Нравится качество работы сотрудников']
3935593,5,спасибо!!,,,,,,['Вопрос решен']
3935602,5,отличный сантехник. спасибо за работу!,,,,,,['Вопрос решен']
3935655,5,замечания устранены,,,,,,['Вопрос решен']
3935801,5,Оперативно исправили неполадку. Спасибо! ,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3935871,5,Огромная благодарность за оперативное и корректное решение моего вопроса!🌸,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок']"
3935906,5,Супер! Спасибо большое!,,,,,,['Вопрос решен']
3936172,5,"спасибо, быстро и качественно ",,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
3936198,5,"Татьяна - супер сотрудник, оперативно решает все вопросы, касательно аренды парковочного места в Пригороде Лесном.   Татьяна максимально ответственный и отзывчивый человек!  Лучший сотрудник в Управляющей компании, по моему личному мнению!",,,,,,"['Нравится качество работы сотрудников', 'Нравится скорость отработки заявок']"
3936230,5,Спасибо за оперативность ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3936258,5,Реагировали быстро отключили сигнализацию пожарный тревоги. Спасибо огромное! ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3936309,5,спасибо что проверили ! пеекрасная работа!,,,,,,['Вопрос решен']
3936322,5,Спасибо!,,,,,,['Вопрос решен']
3936353,5,Спасибо! Оперативно!,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3936497,3,"ответили быстро, но увы ничего не смогут сделать.",,,,,,['Нравится скорость отработки заявок']
3936508,5,спасибо за быстрое устранение проблемы ,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
3936546,5,"Здравствуйте! Большое спасибо дежурному диспетчеру-перезвонил в течение 5 минут от подачи заявки. Благодарю за сотрудничество! С уважением, Ю. П. ",,,,,,['Вопрос решен']
3936571,5,"Четко и понятно, спасибо",,,,,,['Вопрос решен']
3936715,5,"Спасибо, оператор умничка",,,,,,['Вопрос решен']
3936736,5,быстро ,,,,,,['Нравится скорость отработки заявок']
3936835,5,Спасибо большое. Проблему мастер решил быстро и качественно 👍!!!,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
3936887,5,спасибо ,,,,,,['Вопрос решен']
3936898,5,"Спасибо, Валерию! Все исправил, теперь дома тишина и спокойствие☺️",,,,,,"['Понравилось выполнение заявки', 'Вопрос решен']"
3936999,5,"Лифт работает,,спасибо.",,,,,,['Вопрос решен']
3937072,5,Спасибо ,,,,,,['Вопрос решен']
3937078,5,"Спасибо , оперативно и качественно ",,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
3937301,5,Спасибо,,,,,,['Вопрос решен']
3937325,5,"специалисты приехали быстро, спустили грузовой застрявший лифт на 1 этаж, освободили человека. большое спасибо ",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3937333,5,спасибо. ,,,,,,['Вопрос решен']
3937478,5,"Ольга, большое спасибо. Хорошего дня.",,,,,,['Вопрос решен']
3937646,5,отлично ,,,,,,['Нравится качество выполнения заявки']
3937649,5,Спасибо!,,,,,,['Вопрос решен']
3937780,5," большое спасибо! ",,,,,,['Вопрос решен']
3937801,4,"надписи убраны, но внешний вид панелей щита испорчен. остались царапины. ",,,,,,['Вопрос не решен']
3937869,5,"Все, решили оперативно ",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок']"
3937942,5,спасибо большое за оперативность 🤝,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3938059,5,"Работы непосредственно по замене сливной фурнитуры ванны выполнены быстро и качественно. А вот согласование работ - процесс бесконечный, к сожалению и не в пользу собственника. Хорошо, что удалось достичь консенсуса. ",,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
3938086,5,Большое спасибо!,,,,,,['Вопрос решен']
3938404,5,Оперативно! Спасибо ,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
3938452,4,"Устранили быстро. Хотелось бы заметить в целом недостатки крепления как в проектировании, когда в металлическую дверь доводчики крепятся обычными саморезами. По кол-ву дырок от старых мест видно, что сама по себе методика крепления не продумана. Саморез в металл - слабо живущее решение, с недолгим жизненным циклом.",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок']"
3938472,5,очень быстро ответили,,,,,,['Нравится скорость отработки заявок']
3938558,5,"Мастер достаточно быстро решил наш вопрос. Надо было повернуть направление регулятора температуры на батарее отопления в другую сторону. После выполнения работы аккуратно все протер,что приятно. Большое спасибо! ",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
3938590,5,Все оперативно и качественно!,,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
